2115,No candidate mentioned,0,Jobs and Economy,6,"RT @haleyrfalconer: Will we hear about #infrastructure, let alone #water infrastructure in  #GOPDebate? Tell us your plan for investing in …","Louisville, KY",Eastern Time (US & Canada)
2116,Ben Carson,2,None of the above,4,RT @alainasmith_: Really impressed with Dr. Carson and Senator Rubio tonight #GOPDebate,Unknown,Central Time (US & Canada)
2117,No candidate mentioned,0,FOX News or Moderators,7,"RT @Torchie123: Remember when @megynkelly gave @anjemchoudary AND #BillAyers more respect than any #GOPDebate candidate

Sick. @FoxNews",Louisiana,Unknown
2118,No candidate mentioned,1,FOX News or Moderators,7,"RT @comicriffs: The #GOPdebate, as told in real-time sketches: #cleveland #politics @foxnews  http://t.co/xO0Jd1Mn0C",Marion Barryville // La La,Unknown
2119,No candidate mentioned,0,None of the above,4,"As @ShaunKing pointed out, #GOPDebate had a huge audience of POC ready to learn. What we learned was mostly just scary. At best, tone deaf.",Los Angeles,Eastern Time (US & Canada)
2120,No candidate mentioned,1,None of the above,0,Which new ideas did the #GOPDebate offer last night?,left coast of South Carolina,Eastern Time (US & Canada)
2121,Donald Trump,1,None of the above,0,#GOPdebate: So now what do you think of Donald J. Trump?  He had the most minutes of any candidate. Did he change... http://t.co/1qpscJVIku,"New York, NY",Eastern Time (US & Canada)
2122,Ben Carson,2,None of the above,1,"RT @urfavrochelle: The best closing statement was ""@RealBenCarson "" #GOPDebate","Dallas, TX",Central Time (US & Canada)
2123,Chris Christie,0,None of the above,1,RT @NoChristie16: The photo that ended #ChrisChristie's presidential hopes. #GOPDebate #bat #nea #njea #edchat http://t.co/VbvvFPXspo,Unknown,Unknown
2124,Donald Trump,0,FOX News or Moderators,4,RT @iamrapaport: The only debate anyone really cares about @iamrapaport #wedontfactcheck @michaelrapaport @GeraldMoody1560 #GOPDebate http:…,"Anchorage, AK",Unknown
2125,No candidate mentioned,1,None of the above,0,"I think it came as a surprise to Bobby Jindal to be on the JV squad, in the opening act. #GOPDebate",Georgia,Eastern Time (US & Canada)
2126,No candidate mentioned,1,None of the above,0,@puddinstrip #GOPDebate live tweet feed was on fire.,near a phone charger,Eastern Time (US & Canada)
2127,Mike Huckabee,1,Abortion,17,"RT @LiveAction: .@GovMikeHuckabee: ""We clearly know that that baby inside the mother’s womb is a person at the moment of conception.” #GOPD…",Texas,Eastern Time (US & Canada)
2128,No candidate mentioned,1,None of the above,45,"RT @exjon: ""If you like what I did to Atlantic City, you'll love what I do for America!"" #gopdebate","Ellicott City, Maryland",Eastern Time (US & Canada)
2129,Donald Trump,0,FOX News or Moderators,0,"So Trump got Trumped by @megynkelly and what does he do... Whines like a ""mamas boy"" and calls her a bimbo. #GOPDebate #KeepItUpMegyn",Unknown,Eastern Time (US & Canada)
2130,No candidate mentioned,1,None of the above,66,RT @AngryBlackLady: #BlackLivesMatter Activists Highlight Candidates’ White Supremacist Ties During Last Night’s #GOPDebate http://t.co/yqM…,"Boulder, Colorado, USA, Earth",Mountain Time (US & Canada)
2131,No candidate mentioned,0,None of the above,0,The world is changing too fast for them. #GOPDebate,Northern California,Unknown
2132,Donald Trump,0,None of the above,0,".@RealDonaldTrump retweets Twitter users calling @megynkelly a ""bimbo"" and ""unbecoming"" after #GOPdebate http://t.co/sQykqA97bs","Boston, MA",Eastern Time (US & Canada)
2133,No candidate mentioned,0,Healthcare (including Medicare),7,RT @NoDigMaine: Hey #GOPDebate #Infastructure crumbling below our communities. What will you do to protect our future? http://t.co/iZDG065d…,"Louisville, KY",Eastern Time (US & Canada)
2134,Donald Trump,0,None of the above,0,I wish there was more CGI in the #GOPDebate when the candidates called out Trump as not being helpful to Americans. http://t.co/ladgpa1REz,On the web & in your hearts,Central Time (US & Canada)
2135,Chris Christie,0,Immigration,2,"RT @NoChristie16: #ChrisChristie blasts sanctuary cities, then finds he has four under his own nose in #NJ. #GOPDebate #fail #FoxNews http:…",Unknown,Unknown
2136,No candidate mentioned,0,None of the above,0,Exactly #GOPDebate http://t.co/XqjbInIZTE,Unknown,Unknown
2137,No candidate mentioned,0,None of the above,0,"If you weren't following @pattonoswalt last night, your #GOPDebate was significantly less awesome.",The Heartland,Eastern Time (US & Canada)
2138,No candidate mentioned,0,FOX News or Moderators,1,"RT @rakapanka: Megan: you've called women fat pigs, etc.
#GOP audience: ha ha ha.
WTF? What is wrong with these people? #GOPDebate",Unknown,Eastern Time (US & Canada)
2139,Marco Rubio,2,None of the above,0,New post! http://t.co/i1LPjGgehD @marcorubio shines #GOPDebate #trump #bush #carson #fiorina #FoxNews,"London, United Kingdom",Unknown
2140,No candidate mentioned,0,FOX News or Moderators,0,I'm thoroughly disgusted by the abysmal performance demonstrated last night by #FoxNews. They owe each candidate an apology. #GOPDebate,Unknown,Unknown
2141,Mike Huckabee,2,Foreign Policy,1,Huckabee: 'The Military Is Not A Social Experiment' http://t.co/vV2lxN2U6k Agreed! #GOPDebate,"San Diego, California",Pacific Time (US & Canada)
2142,John Kasich,2,None of the above,2,RT @JohnConti78: Article calling @JohnKasich's performance at #GOPDebate 'Fantastic' http://t.co/0qhbseqeZ8  #Kasich4Us #Kasich2016,OHIO,Unknown
2143,Donald Trump,0,FOX News or Moderators,3,"RT @senatorshoshana: If @megynkelly is a bimbo, as @realDonaldTrump says, shouldn't he have had a super easy time answering her questions? …",TEXAS,Central Time (US & Canada)
2144,Marco Rubio,0,None of the above,0,"#Cuban rpt he liked #Rubio #GOPDebate. Easy 4him 2say, try livin w/him down here in #Florida &amp; C how much u like him #politicalnightmare :(",Central Florida,Eastern Time (US & Canada)
2145,Ted Cruz,0,None of the above,252,"RT @DamienFahey: “Senator Cruz, your ears look like large oysters. Please explain.” #GOPDebate",New York,Eastern Time (US & Canada)
2146,Donald Trump,0,None of the above,5,"RT @jefftiedrich: The Republican Party wakes up with a huge hangover, a splitting headache and no idea why it's in bed with Donald Trump. #…",Iowa,Central Time (US & Canada)
2147,No candidate mentioned,0,None of the above,0,"Wandered away from the #GOPDebate coverage last night, shouting I AM ALL OUT OF EVENS TO CAN'T","Washington, DC",Eastern Time (US & Canada)
2148,No candidate mentioned,1,None of the above,0,Who do you think won the #GOPDebate last night?,Unknown,Unknown
2149,No candidate mentioned,2,None of the above,0,Holy crap! &gt; http://t.co/q81ysLXE47 ~ this lady is as sharp as it gets &gt; @CarlyFiorina ~ watch out boys! #GOPDebate,Unknown,Unknown
2150,Chris Christie,0,None of the above,1,RT @NoChristie16: #NJ has had 9 credit downgrades in just 5 years under #ChrisChristie. #GOPDebate #FoxNews #TellingItLikeItIs,Unknown,Unknown
2151,Rand Paul,0,None of the above,1,@FreeAmerican100 @LibertarianWing @RandPaul @RonPaul #GOPDebate #StandWithRand Rand gets 1/2 Trump speaking time http://t.co/UTbTdCpkwD,Unknown,Central Time (US & Canada)
2152,No candidate mentioned,1,FOX News or Moderators,0,"The #GOPDebate Breakdown https://t.co/KWxYDkx9gp Fox News is part of the war on info, It's our duty to steal their intellectual property.",The Great Blue State of MN,Central Time (US & Canada)
2153,Donald Trump,0,Women's Issues (not abortion though),0,all i learned from #GOPDebate is that @realDonaldTrump is a sexist pig w/ MO shock value for the ignorant-wow that debate was drunkenky dumb,"Denver, CO",Unknown
2154,No candidate mentioned,0,Racial issues,49,"RT @nochillzabree: So abortion is murder to y'all, but when cops keep abusing the system and murdering black people y'all wanna be quiet? #…",|-/,Atlantic Time (Canada)
2155,No candidate mentioned,1,None of the above,81,RT @OhNoSheTwitnt: Every time a GOP candidate mentions Hillary a woman receives free birth control. #GOPDebate,"Cottage Grove, OR",Pacific Time (US & Canada)
2156,No candidate mentioned,2,None of the above,3,"The best answers from yesterday, in substance and style, came from @CarlyFiorina, bar none. #GOPDebate #Outnumbered","Behind Enemy Lines, MA",Lima
2157,No candidate mentioned,0,None of the above,0,"How's this for an accurate description of our system? https://t.co/E68Hblfc2G. The #GOPDebate illustrated this in a wonderful, scary fashion",Unknown,Unknown
2158,No candidate mentioned,0,FOX News or Moderators,1,"lol! Of course you do.   RT""@sallykohn: I think @megynkelly won #GOPDebate!"" #tcot",Canada,Mountain Time (US & Canada)
2159,Mike Huckabee,2,Immigration,84,RT @GovMikeHuckabee: I pledge to oppose amnesty &amp; government benefits for illegal immigrants who violated our laws. http://t.co/ejrxeXZtjT …,Unknown,Eastern Time (US & Canada)
2160,Ted Cruz,2,None of the above,1,RT @MN2A4ASupporter: With first debate over.... hands down @TedCruz is my pick for President! #GOPDebate http://t.co/g0jq1Y53bo,Alabama,Central Time (US & Canada)
2161,Donald Trump,0,None of the above,0,"Pouty face Donald bullies around at the GOP debate. I'm rich &amp; loud &amp; do what I want, if I can get away with it! #GOPDebate",Tulsa OK area,Central Time (US & Canada)
2162,No candidate mentioned,2,FOX News or Moderators,3,RT @Hardline_Stance: FOX #GOPDebate drew 10 million viewers. No Democrat primary debate has ever attracted anything like this...-- Rush,Unknown,Unknown
2163,No candidate mentioned,1,None of the above,0,"MT @ABCPolitics: According to @gov, the most-retweeted candidate tweet of the #GOPDebate came from @BernieSanders : https://t.co/7Is9RxaW5e",Seattle,Pacific Time (US & Canada)
2164,No candidate mentioned,0,None of the above,0,Not addressed once at either #GOPDebate #believersneverdie http://t.co/4eH6f2reUr,The Pantry,Eastern Time (US & Canada)
2165,Donald Trump,1,None of the above,44,"RT @ARTEM_KLYUSHIN: Trump family prior to getting off plane in Cleveland, Ohio. #GOPDebate 
#MakeAmericaGreatAgain  
#Trump2016🇺🇸 http://t.…",Unknown,Unknown
2166,No candidate mentioned,0,FOX News or Moderators,1,"RT @nannacassie: Oh Lord,#MegynKelly is going to have #debbiewassermanschultz on after #GOPDebate show.#babykiller supporter&amp;we should care…","Leesburg, VA",Eastern Time (US & Canada)
2167,No candidate mentioned,0,None of the above,0,"@texasdivepro I see you missed the point, I know how comprehension is a problem for you types! https://t.co/BYv2IiFmPr @FoxNews #GOPDebate","92,960,000 miles from the sun",Eastern Time (US & Canada)
2168,No candidate mentioned,1,None of the above,0,Dorp. #GOPDebate https://t.co/cy9C8nvS5y,"Brooklyn, NY",Quito
2169,No candidate mentioned,0,None of the above,0,The best person in the GOP wasn't even in the 9pm #GOPDebate. Is GOP stupid enough to leave Carly Fiorina out of next prime time debate?,Unknown,Unknown
2170,Donald Trump,0,FOX News or Moderators,0,@megynkelly is very biased or she was paid off to assassinate @realDonaldTrump during the #GOPDebate #KellyFailed,"Meridian, MS",Unknown
2171,No candidate mentioned,0,LGBT issues,67,RT @bustle: Ignoring the #GOPDebate comments on gay marriage like http://t.co/vvkUQdjXqL,Montreal/Toronto,Eastern Time (US & Canada)
2172,Ben Carson,2,None of the above,0,@RealBenCarson @DrBenCarson2016 #GOPDebate I loved this quote and how true it is!!! http://t.co/9SBG2rXkVO,Upstate NY,Unknown
2173,No candidate mentioned,2,FOX News or Moderators,1,16% of United States homes with TV sets tuned in to #GOPDebate. Wow. http://t.co/TRs8vMWJYg,"Nashville, TN",Central Time (US & Canada)
2174,Donald Trump,2,None of the above,0,"@Suthen_boy Trump exposed the fact that every other candidate is nothing more than the puppet of their wealthy benefactors!  
#GOPDebate",Unknown,Unknown
2175,No candidate mentioned,1,None of the above,0,Twitter Users Takeover #GOPDebate Hashtag to Drag GOP Candidates - Atlanta Black Star http://t.co/pGYFKX94Ib,Unknown,Pacific Time (US & Canada)
2176,Donald Trump,0,FOX News or Moderators,0,"@Doc_68W_ Fox tried hard to torpedo Trump, from the opening question to ques abt his remarks abt women. #GOPDebate See also Rove's WSJ piece","Irvine, CA",Pacific Time (US & Canada)
2177,No candidate mentioned,2,None of the above,1,Okay @CarlyFiorina I'm listening now. You were amazing last night! #girlpower #GOPDebate,Unknown,Unknown
2178,Donald Trump,0,FOX News or Moderators,1,"The real voice of the #GOP in the #GOPDebate was @realDonaldTrump. @FoxNews don't be mad, he's only parroting what you have been sying 4yrs.",Unknown,Unknown
2179,Mike Huckabee,2,None of the above,15,".@FredBarnes, @weeklystandard: ""Mike Huckabee was the star of the Luntz focus group show. When he spoke, the feedback soared."" #GOPDebate","Little Rock, Arkansas",Central Time (US & Canada)
2180,John Kasich,1,LGBT issues,0,Kasich tweets about response to question on gay marriage during #GOPDebate on #FoxNews https://t.co/rhhOgIIbCL,Los Angeles,Pacific Time (US & Canada)
2181,No candidate mentioned,1,FOX News or Moderators,223,RT @puddinstrip: I hope when they come back they've replaced Megyn Kelly with Will Ferrell dressed as Alex Trebek #GOPDebate,near a phone charger,Eastern Time (US & Canada)
2182,Jeb Bush,0,None of the above,0,"Lemme see...who else?Bush, Rubio? Too similar. #GOPDebate",Georgia,Eastern Time (US & Canada)
2183,No candidate mentioned,1,None of the above,0,Just did TV interview about VA #GOPdebate focus group I'm not worried about my comments BUT nervous about my HAIR http://t.co/GAtsSNZ5AO,Washington DC,Central Time (US & Canada)
2184,Mike Huckabee,0,Healthcare (including Medicare),101,"RT @GovMikeHuckabee: Millions of Americans lost insurance because of #ObamaCare, but not Congress. You can't claw away those benefits! #ImW…",Unknown,Eastern Time (US & Canada)
2185,Mike Huckabee,0,Abortion,4,"RT @Serf_: ""The military is about killing people...""

Huckabee is pro-life 

#GOPDebate http://t.co/NvipxIgND4","UnhollyWood, California",Pacific Time (US & Canada)
2186,Ted Cruz,2,None of the above,69,"RT @4gen234: Cruz has had very little mic time, but he's made good use of his time. #GOPDebate #CruzCrew",NW Wyoming & NW Montana,Mountain Time (US & Canada)
2187,No candidate mentioned,0,Women's Issues (not abortion though),52,RT @coketweet: Here's the part where they all try to prove that they're each the biggest misogynist. #GOPDebate,Harvard Law School,Unknown
2188,Scott Walker,1,None of the above,5,RT @lynnsweet: Gov @scottwalker Checking out #Harley's outside #Slyman's in Cleveland #gopdebate http://t.co/iSlpTw9Sor,DC,Eastern Time (US & Canada)
2189,No candidate mentioned,0,None of the above,0,Re-watching highlights from last night's #GOPDebate 😩really makes me cringe. All I can say is LOL 😐,Unknown,Eastern Time (US & Canada)
2190,No candidate mentioned,0,FOX News or Moderators,0,.@allahpundit Best part of Rush's opening--his reporting the backlash against @FoxNews. They've forgotten their audience #GOPDebate,Virginia,Quito
2191,No candidate mentioned,1,FOX News or Moderators,112,RT @TheRunster: Confirmed: @FoxNews did not ask ONE SINGLE QUESTION about #climatechange. #GOPDebate,Unknown,Atlantic Time (Canada)
2192,Donald Trump,0,None of the above,0,I AM DEAD -- #GOPDebate Trump at the Roxbury https://t.co/q1y4SYaB9B,"Windsor, Ontario",Eastern Time (US & Canada)
2193,Donald Trump,2,None of the above,11,RT @lindacohn: Trump showed he didn't belong but did GOP a favor. Better ratings &amp; he brought out personalities and ideas of other candidat…,"From Saint Paul, Minnesota",Unknown
